"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1197",0,0,0,0,0,0,0,0,0,0
"1198",1,1,0,1,2,1,1,1,0,2
"1199",0,0,0,0,1,0,0,0,0,2
"1200",0,1,0,0,1,0,0,1,0,2
"1201",0,0,0,0,0,0,0,0,0,0
"1202",0,0,0,0,0,0,0,0,0,0
"1203",0,1,0,0,2,1,0,2,1,2
"1204",0,0,0,0,0,0,0,0,0,1
"1205",2,0,0,0,1,0,0,1,3,2
"1206",0,1,0,1,2,0,0,1,0,3
"1207",0,0,0,0,1,0,0,0,0,1
"1208",0,0,0,0,0,0,0,0,0,0
"1209",0,1,0,0,4,1,1,1,0,4
"1210",1,2,1,1,0,1,0,4,3,3
"1211",0,1,0,0,1,0,1,1,0,2
"1212",0,0,0,1,0,1,0,0,1,0
"1213",0,0,0,0,0,0,0,0,0,0
"1214",0,0,0,0,1,0,0,0,0,1
"1215",0,1,0,0,3,0,0,2,0,4
"1216",0,0,0,1,0,0,1,0,1,0
"1217",0,1,0,1,0,0,1,0,1,0
"1218",1,1,0,0,1,0,0,1,2,3
"1219",0,3,0,1,1,0,2,1,1,2
"1220",0,1,0,1,1,1,0,0,0,2
"1221",0,0,0,0,0,0,0,0,0,0
"1222",0,0,0,1,1,0,1,0,1,1
"1223",0,2,0,1,2,0,1,2,1,2
"1224",0,1,0,1,1,0,1,0,2,3
"1225",0,0,0,0,1,0,0,0,0,1
"1226",0,0,0,0,0,0,0,1,0,1
"1227",1,1,0,0,2,0,1,1,1,3
"1228",0,0,0,0,0,0,1,0,0,0
"1229",0,1,0,1,0,0,1,0,1,0
"1230",0,1,0,0,0,0,0,0,0,0
"1231",0,0,0,0,0,0,0,0,0,0
"1232",0,1,0,0,1,0,0,2,1,2
"1233",0,1,0,0,1,0,0,0,0,2
"1234",3,2,3,5,3,4,1,5,3,7
"1235",0,1,0,1,1,0,1,0,1,2
"1236",0,1,0,0,0,0,0,0,0,0
"1237",0,0,0,1,1,0,0,1,0,1
"1238",1,1,0,0,2,0,1,2,1,7
"1239",0,1,0,0,1,1,0,0,0,1
"1240",0,0,0,0,0,0,0,0,0,0
"1241",0,1,0,0,0,0,0,1,1,0
"1242",0,2,0,0,1,0,0,1,0,3
"1243",0,0,0,0,0,0,0,0,0,0
"1244",0,1,0,0,3,1,1,1,0,4
"1245",0,2,0,2,1,1,1,0,2,1
"1246",0,0,0,0,1,0,0,0,0,3
"1247",2,3,2,2,2,1,2,2,6,2
"1248",0,3,0,1,2,1,1,2,1,5
"1249",0,1,1,0,1,0,1,2,1,1
"1250",0,1,0,0,1,0,1,1,1,1
"1251",0,0,0,0,1,0,0,0,0,1
"1252",0,0,0,0,1,0,0,0,0,1
"1253",1,1,1,0,1,0,1,1,2,3
"1254",0,0,0,0,0,0,0,0,0,0
"1255",0,1,0,1,0,0,1,1,2,1
"1256",0,0,0,0,0,0,0,0,0,0
"1257",0,1,0,0,2,1,0,1,0,2
"1258",0,1,0,0,0,0,1,0,0,1
"1259",0,0,0,0,0,0,0,1,0,0
"1260",0,0,0,0,1,0,0,0,0,1
"1261",0,2,0,0,0,0,0,1,0,0
"1262",0,1,0,0,0,0,0,0,0,0
"1263",0,2,0,0,3,1,2,2,0,3
"1264",0,0,0,0,0,0,0,0,0,0
"1265",0,0,0,0,1,0,0,0,0,1
"1266",0,0,0,0,1,0,0,1,0,1
"1267",0,0,0,0,0,0,0,0,0,0
"1268",0,1,0,0,1,0,1,2,0,2
"1269",0,1,0,0,1,0,0,1,0,2
"1270",0,0,0,1,0,1,0,2,1,2
"1271",0,0,0,0,1,0,0,0,0,1
"1272",0,1,0,0,2,0,0,2,0,2
"1273",0,1,0,0,2,0,0,1,0,2
"1274",0,0,0,0,3,2,0,1,2,5
"1275",1,0,1,2,0,1,1,0,1,0
"1276",0,0,0,0,0,0,0,0,0,0
"1277",0,0,0,0,1,0,0,1,0,1
"1278",0,0,0,1,0,1,1,0,2,0
"1279",1,3,0,0,0,1,0,0,2,2
"1280",0,1,0,0,1,2,0,0,1,2
"1281",1,3,1,0,3,1,0,3,1,4
"1282",0,1,0,0,0,0,0,1,0,0
"1283",0,1,0,1,0,0,1,0,1,0
"1284",0,1,0,0,3,0,0,2,1,4
"1285",0,0,0,0,1,0,0,0,0,1
"1286",0,2,0,0,1,0,0,2,0,2
"1287",0,0,0,0,0,0,0,0,0,0
"1288",0,0,0,0,1,0,0,0,0,1
"1289",0,0,0,0,1,0,0,0,0,4
"1290",2,5,0,3,1,1,1,2,3,5
"1291",0,0,0,0,1,0,0,1,0,1
"1292",0,0,0,1,0,1,0,1,1,2
"1293",0,0,0,0,0,0,0,0,0,0
"1294",0,2,1,0,0,1,0,1,2,2
"1295",0,2,0,0,2,0,1,1,1,2
"1296",0,0,0,0,1,0,0,0,0,1
"1297",0,1,0,0,0,0,0,0,0,0
"1298",0,0,0,0,0,0,0,0,0,1
"1299",0,1,0,0,1,0,1,1,0,2
"1300",0,0,0,0,0,0,0,0,0,1
"1301",0,0,0,1,0,1,0,0,1,0
"1302",1,1,2,1,3,1,1,2,1,3
"1303",0,0,0,0,1,0,0,0,0,1
"1304",0,0,0,0,0,0,0,0,0,0
"1305",0,2,0,0,2,0,0,1,0,3
"1306",0,0,0,0,0,0,0,0,0,0
"1307",0,1,0,1,1,0,2,2,0,1
"1308",1,1,0,0,0,0,0,1,1,1
"1309",0,0,0,0,1,0,0,0,0,1
"1310",0,2,0,0,3,0,0,4,0,6
"1311",0,2,0,0,1,2,0,0,3,3
"1312",0,3,0,1,1,0,0,0,1,1
"1313",0,0,0,0,1,0,0,0,0,1
"1314",0,0,0,0,0,0,0,0,0,0
"1315",0,2,0,0,2,1,1,2,1,2
"1316",0,2,0,1,1,1,0,0,2,3
"1317",0,1,0,0,1,0,1,1,0,1
"1318",0,3,0,2,2,0,3,3,1,2
"1319",1,0,0,1,0,1,1,0,2,1
"1320",0,0,0,0,1,1,0,3,0,5
"1321",0,0,0,0,0,0,0,0,0,1
"1322",0,0,0,0,0,0,0,0,0,0
"1323",0,6,2,0,5,2,1,7,5,12
"1324",0,3,0,0,1,0,1,1,0,2
"1325",0,0,0,0,1,0,0,0,0,1
"1326",1,0,1,1,0,1,1,0,1,0
"1327",0,2,0,0,3,2,1,2,1,3
"1328",0,0,0,0,1,0,0,0,0,1
"1329",0,2,0,1,2,1,1,0,1,2
"1330",1,3,3,0,3,1,2,3,5,6
"1331",0,2,0,0,3,0,1,0,1,4
"1332",0,0,0,0,1,0,0,0,0,1
"1333",0,3,0,1,4,2,0,3,2,9
"1334",0,0,0,0,0,0,0,0,1,0
"1335",0,1,0,0,1,0,1,1,0,1
"1336",0,0,0,0,1,1,0,0,1,2
"1337",1,1,0,0,2,1,0,2,1,2
"1338",0,1,0,0,0,0,0,0,0,0
"1339",1,1,1,1,1,1,0,0,1,1
"1340",0,0,0,0,0,0,0,0,0,0
"1341",0,0,0,0,0,0,0,0,1,0
"1342",0,0,0,0,0,0,0,0,0,1
"1343",0,2,0,0,4,1,1,3,0,6
"1344",0,0,0,0,0,0,0,0,0,3
"1345",0,1,0,0,2,0,1,3,0,5
"1346",0,0,0,0,1,0,0,1,0,2
"1347",0,0,0,0,1,1,0,0,0,1
"1348",1,3,0,1,4,1,1,3,4,6
"1349",0,0,0,0,0,0,0,0,0,1
"1350",0,1,0,1,2,3,1,2,2,3
"1351",0,3,0,0,1,0,0,1,0,1
"1352",1,1,1,1,1,3,2,2,4,1
"1353",1,0,0,1,0,0,0,0,1,0
"1354",0,1,0,0,1,1,0,1,0,2
"1355",0,0,0,0,0,0,0,0,0,0
"1356",0,0,0,1,0,1,1,3,2,3
"1357",0,0,0,0,1,0,0,0,0,2
"1358",0,0,0,0,0,0,0,1,0,2
"1359",0,2,0,0,0,0,0,2,0,2
"1360",0,0,0,0,0,0,0,0,0,0
"1361",0,0,0,0,0,0,0,0,0,0
"1362",0,1,0,0,2,1,0,0,0,3
"1363",0,0,0,0,0,0,0,0,0,0
"1364",0,0,0,0,1,1,0,0,0,5
"1365",2,3,1,0,4,2,2,3,1,5
"1366",0,2,0,0,1,0,1,2,1,3
"1367",0,0,0,0,1,0,0,0,0,1
"1368",0,1,0,0,1,0,0,1,0,1
"1369",0,0,0,0,0,0,0,0,0,0
"1370",0,4,0,2,3,3,1,2,4,3
"1371",0,2,0,0,1,0,0,0,1,1
"1372",0,1,0,0,0,0,0,1,0,0
"1373",1,6,0,2,6,1,4,6,2,8
"1374",0,3,0,1,3,0,1,2,1,5
"1375",0,2,0,0,2,0,2,2,0,3
"1376",0,2,0,0,2,0,2,1,0,2
"1377",1,2,0,0,4,1,1,1,1,4
"1378",0,1,0,1,1,1,1,1,2,3
"1379",0,0,0,0,0,0,0,1,1,1
"1380",0,3,0,0,0,1,0,1,2,4
"1381",2,4,0,2,2,1,2,3,5,6
"1382",0,5,0,0,4,1,0,3,0,7
"1383",0,0,0,0,0,0,0,0,0,0
"1384",0,3,0,1,5,4,2,3,5,6
"1385",0,1,0,0,1,1,0,1,1,1
"1386",0,0,0,0,0,0,0,0,0,0
"1387",0,0,1,0,0,0,0,0,1,0
"1388",0,1,0,1,0,1,1,2,2,2
"1389",0,2,0,2,1,1,1,0,1,2
"1390",0,0,0,0,0,0,0,0,0,0
"1391",0,0,0,0,2,1,0,0,0,4
"1392",0,0,0,0,0,0,0,0,0,0
"1393",0,1,0,0,1,0,0,1,0,1
"1394",0,1,0,0,2,0,0,2,0,4
"1395",0,0,0,1,0,0,1,0,2,2
"1396",0,0,0,0,2,0,0,0,0,2
"1397",0,1,0,0,1,0,1,0,0,1
"1398",0,2,0,0,3,0,1,4,0,5
"1399",1,2,1,1,2,1,1,1,2,3
"1400",0,3,0,0,2,1,1,4,2,3
"1401",0,0,0,0,1,0,0,0,0,1
"1402",0,0,0,0,2,0,1,2,0,2
"1403",0,1,0,1,1,2,0,2,2,2
"1404",0,0,0,0,2,1,0,0,0,3
"1405",0,0,0,0,0,0,0,0,0,0
"1406",0,1,0,0,0,0,0,0,0,0
"1407",0,1,0,0,1,0,1,1,0,1
"1408",0,0,0,0,2,1,0,1,0,2
"1409",0,1,0,0,2,0,0,1,0,2
"1410",0,0,0,0,0,0,0,1,0,1
"1411",0,0,0,0,0,0,0,1,0,1
"1412",0,0,0,1,0,0,0,1,1,0
"1413",0,0,0,0,1,0,0,0,0,1
"1414",0,1,0,1,0,0,0,1,0,1
"1415",1,1,0,0,1,1,1,2,1,2
"1416",0,0,0,0,0,0,0,0,0,0
"1417",0,0,0,0,0,0,0,1,0,1
"1418",0,1,0,0,2,0,1,2,0,3
"1419",0,1,0,0,3,1,1,2,0,4
"1420",0,0,0,0,1,0,0,0,0,1
"1421",0,0,0,0,0,0,0,0,0,0
"1422",0,0,0,0,1,0,0,1,0,1
"1423",1,1,1,0,1,1,2,2,2,4
"1424",0,0,0,0,0,0,0,0,0,0
"1425",0,0,0,0,2,1,0,1,0,3
"1426",0,1,0,0,1,0,1,1,0,2
"1427",0,0,0,0,1,0,0,1,0,1
"1428",0,0,0,0,0,0,0,0,0,0
"1429",0,1,0,0,1,0,0,0,0,1
"1430",0,0,0,0,2,1,0,0,0,4
"1431",0,1,0,0,1,0,0,0,0,1
"1432",0,1,0,0,2,0,0,1,0,2
"1433",0,0,0,0,1,0,0,1,0,1
"1434",0,1,0,0,1,0,1,1,0,2
"1435",0,1,0,0,1,1,0,1,1,2
"1436",0,0,0,0,1,0,0,0,0,1
"1437",0,1,0,0,2,0,0,0,0,3
"1438",0,2,0,0,4,1,2,4,0,5
"1439",0,0,0,0,1,0,0,0,0,1
"1440",0,2,0,0,2,0,1,2,0,2
"1441",3,6,2,2,8,3,5,11,2,14
"1442",0,1,0,0,1,0,1,1,0,1
"1443",1,0,0,0,1,1,0,1,1,5
"1444",0,1,0,0,2,0,0,1,1,2
"1445",0,2,0,0,2,0,2,1,0,3
"1446",0,1,0,0,1,0,0,1,0,1
"1447",0,4,0,0,3,0,2,2,0,5
"1448",0,0,0,0,0,0,0,0,0,0
"1449",4,3,4,3,2,3,4,4,6,3
"1450",0,0,0,0,1,0,0,0,0,1
"1451",2,3,1,1,2,0,1,2,0,3
"1452",0,0,0,0,1,0,0,1,0,2
"1453",0,0,0,0,1,0,0,2,0,2
"1454",0,1,0,1,0,0,0,2,1,5
"1455",1,0,0,1,0,1,0,0,1,0
"1456",0,1,0,0,2,1,1,0,0,3
"1457",0,0,0,0,0,0,0,0,0,0
"1458",0,0,0,0,0,0,0,0,0,1
"1459",0,2,0,0,3,0,1,2,0,3
"1460",1,1,0,0,0,0,0,2,1,3
"1461",0,0,0,0,0,0,0,0,1,2
"1462",0,0,0,0,0,0,0,0,0,0
"1463",0,1,0,0,2,0,0,1,0,3
"1464",0,0,0,0,1,0,0,0,0,2
"1465",1,1,0,0,4,1,1,4,1,4
"1466",0,0,0,0,0,0,0,0,0,0
"1467",0,0,0,0,0,0,0,0,0,0
"1468",0,1,0,0,0,0,0,0,0,1
"1469",0,0,0,0,0,0,0,0,0,0
"1470",1,0,0,1,2,0,0,3,1,4
"1471",0,1,0,0,1,1,0,1,1,3
"1472",0,0,0,0,0,0,1,0,0,0
"1473",0,1,0,0,2,2,0,1,1,3
"1474",0,4,0,0,3,0,3,3,2,5
"1475",0,1,0,0,2,0,0,1,1,2
"1476",0,0,0,0,0,0,0,0,0,0
"1477",0,1,0,0,2,0,0,0,1,2
"1478",0,0,0,0,2,0,1,2,0,2
"1479",1,2,0,2,0,3,0,1,3,1
"1480",0,4,0,0,3,1,0,0,0,4
"1481",0,2,0,0,3,0,2,3,0,4
"1482",0,2,0,1,3,1,2,1,1,3
"1483",0,1,0,0,1,0,0,0,0,1
"1484",0,1,0,0,1,0,0,0,0,2
"1485",0,0,0,0,0,0,0,0,0,0
"1486",0,1,0,0,2,0,1,2,0,3
"1487",0,0,0,0,1,0,0,0,0,1
"1488",1,0,1,0,0,1,0,0,1,0
"1489",0,0,0,0,0,0,0,1,0,0
"1490",0,2,0,0,3,0,0,1,0,5
"1491",0,0,0,0,0,0,0,0,0,0
"1492",0,0,0,0,1,0,0,0,0,1
"1493",2,0,1,3,0,3,1,1,3,0
"1494",0,0,0,0,0,0,0,0,0,0
"1495",0,0,0,0,1,0,0,0,0,1
"1496",0,0,0,0,2,1,0,0,0,2
"1497",1,1,0,0,0,0,1,0,1,0
"1498",0,0,0,0,1,0,0,0,0,2
"1499",0,0,0,0,0,0,0,0,0,0
"1500",0,0,0,0,0,0,0,0,0,0
"1501",0,0,0,0,2,0,0,0,0,2
"1502",0,1,0,0,2,1,0,1,0,2
"1503",0,0,0,0,1,0,0,1,0,1
"1504",0,1,0,0,1,0,0,1,1,1
"1505",0,1,0,1,1,1,0,0,1,1
"1506",0,1,0,0,2,0,1,2,0,4
"1507",0,0,0,0,2,0,1,2,0,2
"1508",0,1,0,0,2,1,0,0,0,2
"1509",1,1,1,1,1,1,1,1,1,1
"1510",0,0,0,0,0,0,0,1,0,0
"1511",0,3,0,0,3,0,1,2,1,4
"1512",1,1,0,0,2,0,0,0,1,7
"1513",1,2,0,0,2,0,1,2,1,2
"1514",0,0,0,0,0,0,0,0,0,0
"1515",0,0,0,0,1,0,0,2,0,3
"1516",1,2,0,0,3,1,1,2,1,4
"1517",0,0,0,0,1,0,0,0,0,1
"1518",0,0,0,0,1,0,0,1,0,2
"1519",0,0,0,1,0,0,0,0,0,0
"1520",0,0,0,0,0,0,0,0,0,0
"1521",0,0,0,0,0,0,0,0,0,0
"1522",0,0,0,0,0,0,0,0,0,0
"1523",1,4,0,0,5,1,3,7,6,12
"1524",0,0,0,0,1,0,0,0,0,1
"1525",0,2,0,0,2,0,1,3,0,5
"1526",0,0,0,0,1,0,0,0,0,1
"1527",0,1,0,0,0,0,0,0,0,0
"1528",0,2,0,0,2,0,0,2,0,3
"1529",0,1,0,0,2,0,0,0,0,2
"1530",0,0,0,0,0,0,0,0,0,1
"1531",0,0,0,0,0,0,0,0,0,1
"1532",0,1,0,0,1,0,1,1,0,2
"1533",0,0,0,0,0,1,0,1,3,0
"1534",0,1,0,0,2,1,0,1,0,2
"1535",0,0,0,0,1,0,0,1,0,1
"1536",0,0,0,0,0,0,0,2,0,2
"1537",0,1,0,0,1,0,0,0,0,1
"1538",1,0,0,1,0,0,1,0,1,1
"1539",0,0,0,0,1,0,0,0,0,1
"1540",0,0,0,0,0,0,0,0,0,0
"1541",0,0,0,1,0,0,0,0,0,0
"1542",0,1,0,0,2,2,1,2,1,2
"1543",0,0,0,0,0,0,0,0,0,0
"1544",0,0,0,0,1,0,0,0,0,3
"1545",0,1,0,0,3,1,0,2,1,3
"1546",0,1,0,0,1,0,0,0,0,1
"1547",0,0,0,0,0,0,0,0,0,0
"1548",0,1,0,1,0,0,0,1,0,2
"1549",0,0,0,0,0,0,0,0,0,0
"1550",1,0,1,1,0,0,1,0,1,0
"1551",0,0,0,0,1,0,0,1,0,1
"1552",0,0,0,0,0,0,0,0,0,0
"1553",0,1,0,0,0,0,0,1,1,0
"1554",0,0,0,0,1,0,0,0,0,1
"1555",0,0,0,0,1,0,0,0,0,1
"1556",1,0,1,0,0,1,0,0,1,0
"1557",0,2,0,1,3,1,1,2,0,3
"1558",0,0,0,0,1,1,0,1,0,3
"1559",0,0,0,0,0,0,0,0,0,0
"1560",0,0,0,0,0,0,0,1,0,0
"1561",0,2,0,0,1,0,0,2,1,5
"1562",0,3,0,1,5,2,0,7,2,9
"1563",0,0,0,0,0,0,0,0,0,1
"1564",0,1,0,0,0,0,0,1,0,2
"1565",0,0,0,0,0,0,0,0,0,0
"1566",0,0,0,0,0,0,0,0,0,0
"1567",0,0,0,0,1,1,0,0,0,1
"1568",1,3,1,0,1,3,1,1,4,2
"1569",0,0,0,0,1,0,0,1,0,1
"1570",0,1,0,0,1,0,0,1,0,2
"1571",0,1,0,0,1,0,0,1,0,1
"1572",0,0,0,1,1,2,0,3,1,1
"1573",0,1,0,0,0,0,0,0,0,0
"1574",1,0,1,0,0,1,0,1,1,2
"1575",0,1,0,0,1,0,1,1,0,1
"1576",0,1,0,0,1,0,1,1,0,2
"1577",0,0,0,0,0,0,0,0,0,0
"1578",0,0,0,0,0,0,0,0,0,0
"1579",0,0,0,0,2,0,0,1,0,2
"1580",1,1,0,0,1,0,1,1,1,2
"1581",0,0,0,0,0,0,0,0,0,0
"1582",0,0,0,0,0,0,0,0,0,0
"1583",0,2,0,0,4,1,0,3,0,6
"1584",0,0,0,0,0,0,0,1,0,1
"1585",1,1,0,0,2,1,0,1,1,2
"1586",2,1,0,0,3,1,1,1,2,3
"1587",0,1,0,1,1,0,0,0,0,3
"1588",1,0,0,1,0,0,0,0,1,0
"1589",0,0,0,0,0,0,0,0,0,0
"1590",0,0,0,0,1,0,0,0,0,1
"1591",0,1,0,0,1,0,0,0,0,2
"1592",0,0,0,0,0,0,0,0,0,0
"1593",0,0,0,0,0,0,0,0,0,1
"1594",0,3,0,1,2,1,1,2,2,5
"1595",0,1,0,1,1,1,0,0,0,1
"1596",0,0,0,0,0,0,0,0,0,0
"1597",0,0,0,0,0,0,0,0,0,0
"1598",1,3,0,0,4,1,2,3,0,8
"1599",0,1,0,0,2,1,1,1,0,2
"1600",0,0,0,0,1,0,0,1,0,2
"1601",0,0,0,0,1,0,0,0,0,2
"1602",2,0,2,0,0,2,0,0,2,1
"1603",1,0,1,1,0,2,0,2,3,1
"1604",0,0,0,0,1,0,0,0,0,1
"1605",0,0,0,0,0,0,0,0,0,0
"1606",1,7,0,0,5,3,0,6,4,8
"1607",0,1,0,0,0,0,0,0,0,1
"1608",0,1,0,0,1,0,0,0,0,1
"1609",0,0,0,0,0,0,0,0,0,0
"1610",0,0,0,1,0,1,0,0,1,0
"1611",0,0,0,0,0,0,0,0,0,0
"1612",0,1,0,0,0,0,0,2,0,1
"1613",1,1,0,0,2,0,0,3,1,2
"1614",0,2,0,0,1,0,0,0,0,1
"1615",0,0,0,0,0,0,0,0,0,0
"1616",0,0,0,0,1,0,0,1,0,1
"1617",0,0,0,0,2,0,0,1,0,2
"1618",0,4,0,0,3,0,1,3,0,4
"1619",0,0,0,0,0,0,0,0,1,1
"1620",0,0,0,0,1,0,0,3,0,2
"1621",0,1,0,0,1,0,0,0,2,4
"1622",1,3,2,1,2,2,0,5,5,7
"1623",0,0,0,0,0,0,0,0,0,0
"1624",0,1,0,1,0,0,0,1,0,0
"1625",0,0,0,0,2,0,0,0,0,2
"1626",0,2,0,0,2,3,0,3,3,5
"1627",0,1,0,0,1,1,0,1,1,3
"1628",0,0,0,0,0,0,0,0,0,0
"1629",1,2,1,1,3,0,1,4,0,3
"1630",0,2,0,1,1,0,0,1,0,1
"1631",0,1,0,0,3,1,0,1,0,3
"1632",0,1,0,1,2,0,1,2,1,2
"1633",0,3,0,0,2,0,0,4,0,4
"1634",0,0,0,0,1,1,0,0,0,1
"1635",1,0,0,0,2,1,0,1,1,2
"1636",0,0,0,0,0,0,0,2,0,0
"1637",0,1,0,0,3,1,1,2,1,3
"1638",0,1,0,0,0,0,0,1,1,3
"1639",0,1,0,0,3,0,0,4,0,5
"1640",0,1,0,0,0,0,0,2,1,1
"1641",0,3,0,1,2,0,1,1,2,3
"1642",0,0,0,0,0,0,0,0,0,0
"1643",0,1,0,0,1,0,0,2,1,2
"1644",0,0,0,0,1,0,0,0,0,1
"1645",0,0,0,0,1,0,0,0,0,1
"1646",0,2,0,0,2,0,0,2,0,2
"1647",0,0,0,1,1,1,0,0,1,1
"1648",0,0,0,0,0,0,0,0,0,0
"1649",0,1,0,0,1,0,0,2,0,1
"1650",0,0,0,0,0,0,0,0,0,0
"1651",0,0,0,0,1,0,0,1,0,1
"1652",0,0,0,0,0,0,0,0,0,0
"1653",0,0,0,0,0,0,0,0,0,0
"1654",0,0,0,0,0,0,0,1,0,1
"1655",0,0,0,0,0,0,0,0,0,0
"1656",0,0,0,0,1,0,0,2,0,1
"1657",0,4,0,0,4,1,2,7,1,9
"1658",0,0,0,0,0,0,0,0,0,0
"1659",0,0,0,0,0,0,0,0,0,1
"1660",0,1,0,0,1,0,0,0,0,1
"1661",0,2,0,0,0,0,0,1,0,1
"1662",0,0,0,0,1,0,0,0,0,1
"1663",1,1,0,1,1,3,1,2,4,5
"1664",0,0,0,0,2,0,0,2,0,3
"1665",0,0,0,0,0,0,0,1,0,2
"1666",0,0,0,0,1,0,0,0,0,1
"1667",0,0,0,0,1,1,0,0,0,1
"1668",0,1,0,0,1,0,0,1,1,3
"1669",0,0,0,0,0,0,0,0,0,0
"1670",0,0,0,0,0,0,0,0,0,0
"1671",0,0,0,0,2,1,0,2,0,3
"1672",0,0,0,0,0,0,0,1,0,1
"1673",0,0,0,0,0,0,0,1,0,0
"1674",0,0,0,0,1,0,0,0,0,1
"1675",0,0,0,0,0,0,0,0,0,1
"1676",2,1,0,0,3,0,1,2,2,3
"1677",0,1,0,0,1,0,1,1,0,1
"1678",0,0,0,0,1,0,0,0,0,1
"1679",0,0,0,0,0,0,0,0,0,0
"1680",0,1,0,0,0,0,0,0,0,0
"1681",0,1,0,0,1,1,0,1,1,1
"1682",0,0,0,0,0,0,0,0,0,0
"1683",0,1,0,0,1,0,1,1,0,1
"1684",0,0,0,0,0,0,0,0,0,0
"1685",0,0,0,0,1,0,0,0,0,2
"1686",0,0,0,0,2,1,0,0,0,2
"1687",0,4,0,3,4,1,2,4,2,4
"1688",0,0,0,0,0,0,0,0,0,0
"1689",0,0,0,0,0,0,0,0,0,0
"1690",0,0,0,0,0,0,0,1,0,1
"1691",0,0,0,0,0,0,0,1,0,0
"1692",0,1,0,0,1,0,0,1,0,1
"1693",0,0,0,0,0,0,0,0,0,0
"1694",0,2,0,0,1,0,0,0,0,1
"1695",0,0,0,0,1,0,0,1,1,5
"1696",0,2,0,0,2,0,0,1,1,3
"1697",0,0,0,0,0,0,0,0,0,0
"1698",0,0,0,0,0,0,0,0,0,1
"1699",0,0,0,0,0,0,0,0,0,0
"1700",0,0,0,0,0,0,0,0,0,0
"1701",0,0,0,0,0,0,0,1,0,2
"1702",0,1,0,1,1,1,0,1,1,3
"1703",0,0,0,0,1,0,0,0,0,1
"1704",0,1,0,1,1,1,0,0,0,2
"1705",0,0,0,0,0,0,0,0,0,0
"1706",0,1,0,1,1,1,0,0,0,3
"1707",0,0,0,0,0,0,0,0,0,0
"1708",1,1,1,0,0,0,0,0,1,0
"1709",1,0,1,0,0,2,0,2,2,0
"1710",0,0,0,0,1,0,0,0,0,1
"1711",0,0,0,0,1,1,0,1,0,2
"1712",0,1,0,0,1,0,0,0,0,1
"1713",0,1,0,0,2,0,1,1,0,2
"1714",0,0,0,0,0,0,0,0,0,0
"1715",1,1,0,2,1,4,0,1,2,4
"1716",0,0,0,0,0,0,0,0,0,0
"1717",0,0,0,0,0,0,0,0,0,0
"1718",0,1,0,0,1,0,0,0,0,1
"1719",0,0,0,0,0,0,0,1,0,0
"1720",0,1,0,0,4,1,1,3,0,4
"1721",0,0,0,0,1,0,0,1,0,1
"1722",0,1,0,0,1,0,0,2,0,2
"1723",0,0,0,0,0,0,0,0,0,0
"1724",0,0,0,0,0,0,0,0,0,0
"1725",0,1,0,0,0,0,0,1,0,0
"1726",0,2,0,1,3,1,0,3,0,6
"1727",0,1,0,0,0,0,0,1,0,1
"1728",1,0,0,0,0,0,0,0,1,1
"1729",0,0,0,0,0,0,0,0,0,0
"1730",0,1,0,0,2,1,0,1,0,3
"1731",0,1,0,0,3,1,1,1,1,3
"1732",0,1,0,0,2,0,1,2,0,2
"1733",0,1,0,1,1,0,0,0,0,2
"1734",0,0,0,0,1,0,0,0,0,1
"1735",0,0,0,0,0,0,0,0,0,0
"1736",0,1,0,0,3,0,0,3,1,4
"1737",0,0,0,0,0,0,0,0,0,0
"1738",0,2,0,0,3,1,1,3,0,3
"1739",0,0,0,0,0,0,0,0,0,0
"1740",0,0,0,0,0,0,0,0,0,1
"1741",0,0,0,0,0,0,0,0,0,2
"1742",2,0,2,2,1,2,0,0,2,1
"1743",0,2,0,0,0,0,0,1,1,1
"1744",0,0,0,0,0,0,0,0,0,1
"1745",1,5,0,0,2,4,0,3,4,2
"1746",0,0,0,0,2,1,0,0,0,2
"1747",1,0,0,1,0,1,0,0,1,4
"1748",0,0,0,0,1,1,0,2,0,2
"1749",0,0,0,0,1,0,0,0,0,1
"1750",0,2,0,0,3,1,0,1,0,3
"1751",0,1,0,0,1,1,0,0,0,2
"1752",1,0,0,0,0,0,0,1,1,2
"1753",0,0,0,0,1,0,0,0,0,1
"1754",0,0,0,0,0,0,0,0,0,1
"1755",0,0,0,0,0,0,0,0,1,0
"1756",0,0,0,0,0,0,0,0,0,0
"1757",0,2,0,0,2,0,0,1,0,3
"1758",0,0,0,0,1,0,0,0,0,1
"1759",0,0,0,0,1,0,0,0,0,1
"1760",1,0,1,0,1,1,0,1,1,2
"1761",0,0,0,0,0,0,0,0,0,0
"1762",0,0,0,0,0,0,0,0,0,0
"1763",0,2,0,0,2,1,2,1,1,5
"1764",0,1,0,0,2,0,0,0,0,2
"1765",0,0,0,0,0,0,0,0,0,0
"1766",0,0,0,1,0,0,0,0,0,2
"1767",0,0,0,0,1,0,1,1,0,1
"1768",1,1,0,0,2,1,1,0,0,3
"1769",0,0,0,0,0,0,0,1,0,0
"1770",0,0,0,0,1,1,0,0,0,1
"1771",0,4,0,0,2,0,1,4,0,4
"1772",0,1,0,0,3,0,1,2,0,3
"1773",0,0,0,0,0,0,0,1,0,0
"1774",0,0,0,0,1,0,0,1,0,1
"1775",0,0,0,0,0,0,0,0,0,0
"1776",0,0,0,0,0,0,0,0,0,0
"1777",0,0,0,0,1,0,0,0,0,1
